Date,BAJAJFINSV,ASIANPAINT,BAJFINANCE,ONGC,BHARTIARTL,SBILIFE,ICICIBANK,AXISBANK,TITAN,EICHERMOT,NESTLEIND,BRITANNIA,TCS,GRASIM,KOTAKBANK,INFY,HDFCLIFE,BPCL,HEROMOTOCO,MARUTI,UPL,BAJAJ,COALINDIA,CIPLA,RELIANCE,DIVISLAB,WIPRO,TATASTEEL,TECHM,HINDUNILVR,LTIM,APOLLOHOSP,SBIN,HDFCBANK,SUNPHARMA,ULTRACEMCO,HINDALCO,NTPC,TATAMOTORS,HCLTECH,TATACONSUM,M&M,ITC,POWERGRID,INDUSINDBK,ADANIENT,ADANIPORTS,JSWSTEEL,DRREDDY,LT
25-Aug-2023,1468.6,3224.9,7115.0,173.1,869.45,1293.05,962.95,974.0,3055.0,3341.0,22190.0,4544.6,3375.0,1760.0,1771.2,1413.0,630.0,351.3,2931.8,9554.0,585.0,4624.0,229.0,1217.95,2456.0,3641.7,410.0,118.0,1190.0,2567.0,5131.0,4900.0,573.8,1574.55,1118.0,8179.0,453.0,221.85,610.85,1165.0,840.0,1530.9,450.9,246.15,1417.95,2549.0,823.0,781.0,5890.0,2677.45
24-Aug-2023,1480.0,3185.0,7150.0,175.5,873.0,1299.9,972.5,984.8,3075.7,3365.0,22283.0,4538.3,3408.0,1805.0,1789.0,1421.5,635.0,347.45,2955.0,9661.65,589.0,4689.0,231.85,1235.2,2539.9,3710.0,418.75,119.5,1206.2,2585.0,5219.0,4955.0,578.15,1593.3,1123.6,8211.0,464.0,222.0,618.0,1188.95,845.0,1550.05,450.6,250.0,1408.25,2580.0,834.0,800.0,5980.0,2747.5
23-Aug-2023,1474.0,3186.0,7100.0,177.0,877.0,1289.95,954.0,962.0,3075.6,3343.4,22100.0,4555.0,3388.0,1810.0,1769.8,1416.0,638.0,349.15,2969.0,9519.0,585.0,4640.0,231.25,1252.05,2524.2,3671.0,417.25,117.85,1213.2,2575.0,5155.05,4958.0,571.0,1580.0,1128.0,8209.9,454.7,222.9,622.75,1192.95,848.0,1546.05,455.6,250.0,1401.15,2720.0,858.55,799.0,5920.0,2689.55
22-Aug-2023,1485.0,3198.6,7051.05,176.05,871.0,1284.35,956.4,953.85,3084.95,3361.2,22034.35,4524.8,3400.0,1810.0,1769.0,1404.7,625.0,352.1,2940.0,9420.2,590.0,4617.95,230.4,1233.8,2516.9,3665.25,415.0,117.15,1218.85,2573.6,5170.0,4947.9,572.5,1596.35,1135.0,8222.05,449.75,219.25,621.8,1182.0,847.0,1538.0,449.0,248.0,1403.0,2668.85,863.9,799.9,5919.0,2668.0
21-Aug-2023,1455.0,3159.9,6801.0,175.3,855.65,1282.95,950.7,944.2,3051.0,3344.95,21830.0,4555.95,3375.0,1790.95,1751.0,1389.75,625.0,352.9,2929.0,9455.55,582.0,4603.0,227.45,1237.45,2539.95,3650.05,411.8,116.75,1205.0,2554.75,5086.0,4881.0,572.95,1600.5,1129.95,8214.4,443.0,217.2,617.0,1172.95,846.0,1546.0,442.0,242.3,1375.0,2588.0,840.1,793.0,5870.25,2641.85
18-Aug-2023,1470.0,3174.9,6893.5,177.65,856.7,1278.55,947.9,934.85,3070.6,3298.0,21667.45,4499.0,3410.0,1795.0,1757.1,1403.7,623.0,356.95,2989.7,9350.0,584.0,4649.55,228.5,1239.0,2531.25,3661.75,415.05,116.3,1225.95,2532.1,5100.0,4874.95,570.0,1587.55,1141.0,8200.0,447.5,215.8,612.8,1173.0,845.0,1568.75,441.0,243.65,1369.0,2477.5,807.0,789.9,5899.5,2650.0
17-Aug-2023,1473.0,3223.9,7020.0,178.7,857.2,1286.5,956.95,935.95,3018.0,3319.0,21900.0,4498.5,3455.0,1810.0,1782.0,1420.0,625.15,359.0,2997.4,9414.9,589.0,4576.05,233.7,1235.0,2567.1,3700.0,418.65,115.9,1225.0,2552.6,5188.0,4940.5,565.75,1597.6,1143.65,8225.1,443.0,219.45,620.0,1176.85,835.0,1573.0,450.0,248.05,1381.15,2454.95,778.0,794.85,5871.35,2691.05
16-Aug-2023,1482.0,3194.9,6994.0,176.3,870.0,1295.0,954.45,935.95,3005.0,3346.95,22130.0,4488.6,3450.0,1812.0,1787.0,1410.8,627.1,356.75,3005.0,9334.0,590.3,4577.0,234.0,1231.55,2551.0,3731.0,414.15,117.95,1221.0,2534.0,5199.0,4800.0,558.8,1583.1,1134.95,8004.95,447.0,212.95,606.7,1175.75,840.9,1559.05,451.0,244.6,1384.0,2450.0,786.0,803.7,5830.0,2669.0
14-Aug-2023,1496.0,3185.35,7040.0,180.0,870.5,1314.0,949.0,935.0,3020.35,3372.0,21844.25,4519.7,3440.7,1824.95,1789.0,1371.85,632.1,358.0,3009.9,9360.0,600.0,4576.0,236.0,1250.2,2539.0,3645.1,413.25,120.3,1212.1,2501.8,5090.0,4863.0,572.95,1611.0,1131.0,8129.8,458.6,213.3,612.0,1170.65,838.85,1544.95,448.75,244.85,1395.0,2480.0,781.0,815.0,5829.95,2637.0
11-Aug-2023,1518.95,3237.9,7143.85,178.9,872.0,1340.0,963.4,937.5,2988.5,3420.0,21989.75,4540.0,3438.1,1828.8,1798.0,1392.0,640.0,359.3,3044.9,9397.6,611.0,4636.6,234.0,1258.3,2532.45,3732.95,418.65,120.3,1235.8,2535.0,5115.0,4930.0,575.45,1638.4,1150.05,8125.0,467.0,214.9,619.75,1160.0,849.7,1548.55,453.9,245.5,1431.75,2550.05,806.9,830.0,5854.0,2642.05
10-Aug-2023,1512.55,3310.0,7100.05,178.1,882.0,1344.95,971.55,948.0,2958.0,3412.0,22163.0,4601.0,3450.0,1835.1,1825.75,1391.6,645.0,361.85,3051.4,9463.1,615.95,4670.0,234.75,1266.0,2524.95,3743.8,417.1,120.0,1220.0,2549.05,5085.0,4981.4,573.75,1647.05,1150.6,8134.0,468.0,219.2,623.0,1140.0,861.15,1534.5,458.9,240.55,1402.45,2510.0,793.0,825.0,5880.1,2640.1
09-Aug-2023,1525.0,3332.55,7200.0,173.35,885.0,1366.0,974.95,952.0,2924.0,3375.0,22280.0,4619.9,3464.9,1844.95,1834.0,1384.0,646.0,360.0,3079.85,9540.0,604.0,4650.5,233.25,1270.0,2504.85,3860.0,415.5,118.35,1206.95,2565.85,5075.0,5023.35,575.0,1653.0,1151.15,8160.0,454.75,218.45,610.6,1140.95,851.0,1505.0,452.35,243.0,1405.0,2488.35,792.7,801.7,5671.1,2635.0
08-Aug-2023,1509.5,3343.0,7135.0,172.9,892.0,1306.9,975.75,950.0,2918.0,3344.0,22470.0,4632.75,3484.05,1857.7,1831.5,1392.85,650.0,362.5,3005.0,9539.95,608.4,4670.1,233.0,1225.0,2528.0,3925.05,412.4,119.0,1186.0,2569.2,5058.0,5017.0,571.0,1651.7,1162.2,8175.45,464.85,220.3,612.55,1154.9,839.0,1530.0,457.0,245.25,1415.25,2563.25,793.75,815.05,5652.0,2639.05
07-Aug-2023,1498.0,3316.05,7162.0,174.3,885.15,1273.0,970.95,952.25,2919.95,3359.95,22454.5,4751.0,3453.95,1826.9,1845.0,1387.9,645.0,363.0,2950.0,9490.0,604.5,4743.55,234.75,1195.0,2521.0,3762.9,409.95,119.6,1180.0,2540.0,4956.0,4980.3,577.0,1663.1,1138.95,8188.3,459.2,219.7,619.0,1154.55,836.95,1489.0,454.1,248.8,1410.0,2550.95,777.05,808.0,5660.0,2628.0
04-Aug-2023,1501.95,3338.15,7139.0,173.35,869.0,1258.95,968.65,947.0,2919.95,3420.0,22495.95,4790.0,3401.25,1830.55,1829.0,1368.9,635.95,368.15,2977.0,9560.0,604.5,4830.0,232.8,1171.0,2498.8,3726.3,400.85,119.4,1153.95,2551.3,4885.0,5025.0,594.8,1635.15,1129.0,8178.0,464.0,221.7,624.85,1130.45,837.05,1481.0,456.3,248.0,1370.05,2545.3,776.45,808.0,5659.6,2605.0
03-Aug-2023,1522.9,3370.0,7175.0,175.25,875.0,1259.95,976.55,944.1,2937.95,3332.3,22887.95,4809.95,3420.0,1808.0,1820.1,1350.0,637.1,369.45,2972.0,9598.85,612.5,4837.0,234.55,1166.05,2475.3,3700.0,402.0,118.7,1140.0,2557.95,4860.0,4960.0,598.7,1640.0,1130.25,8285.1,450.0,219.1,623.0,1126.0,840.0,1485.0,460.1,249.0,1376.25,2469.9,761.45,804.25,5645.0,2615.0
02-Aug-2023,1572.0,3341.2,7290.0,177.0,883.2,1280.0,985.25,951.5,3005.65,3430.0,22690.0,4839.0,3434.95,1832.7,1840.55,1369.3,642.75,377.8,3061.0,9715.0,628.8,4913.4,241.15,1185.0,2509.2,3630.0,405.9,122.9,1143.0,2538.0,4975.0,5033.0,609.85,1642.0,1143.95,8268.0,460.0,225.05,644.0,1137.0,855.0,1493.35,464.6,252.9,1390.0,2493.0,767.0,817.0,5667.1,2638.0
01-Aug-2023,1598.3,3372.0,7300.3,175.3,894.5,1285.0,1001.65,956.0,3024.85,3375.0,22608.3,4825.1,3415.0,1852.0,1850.0,1362.0,641.15,377.5,3224.95,9760.0,621.0,4941.75,230.0,1175.0,2555.0,3705.0,405.5,123.55,1120.0,2570.0,4929.0,5210.0,620.2,1654.45,1143.4,8347.0,465.0,219.55,645.0,1120.0,861.9,1475.2,466.0,262.0,1420.75,2504.85,778.95,823.0,5639.85,2681.35
31-Jul-2023,1565.8,3323.2,7345.0,172.8,894.0,1296.95,996.0,954.7,2950.0,3350.0,22650.0,4905.1,3364.4,1830.0,1866.0,1348.75,652.0,373.7,3189.75,9670.3,625.0,4895.5,228.5,1181.8,2527.85,3640.0,399.75,120.6,1095.0,2575.05,4840.4,5339.95,616.65,1650.05,1140.0,8329.0,453.05,212.2,640.2,1108.0,859.35,1476.8,469.0,262.0,1409.35,2477.0,758.65,806.2,5584.55,2655.0
28-Jul-2023,1625.0,3375.0,7319.0,170.7,899.9,1301.95,988.0,959.9,3008.15,3349.8,22325.3,4904.0,3385.0,1818.5,1869.6,1353.85,663.0,379.8,3146.95,9739.0,628.0,4855.0,229.6,1171.45,2512.05,3769.0,401.05,120.2,1100.0,2570.0,4870.0,5177.0,616.4,1661.5,1129.95,8295.0,450.5,201.85,646.0,1114.05,854.25,1460.0,467.7,251.8,1415.2,2437.0,750.0,795.0,5512.0,2660.15
27-Jul-2023,1641.5,3390.0,7577.9,173.45,889.35,1295.0,1002.55,989.35,3013.95,3360.0,22859.2,4965.0,3394.95,1842.15,1889.0,1358.6,658.6,390.0,3107.55,9770.0,634.2,4899.0,231.0,1115.0,2534.05,3694.0,404.0,120.25,1111.0,2561.0,4890.0,5146.75,616.4,1699.9,1128.0,8352.0,451.0,201.75,647.0,1115.0,875.95,1499.0,474.4,252.0,1433.2,2470.75,753.9,806.0,5530.0,2668.95
26-Jul-2023,1649.4,3399.85,7635.0,173.85,886.5,1290.0,993.1,966.85,3044.9,3347.45,22790.9,4900.0,3400.35,1833.0,1880.0,1343.0,652.0,387.9,3164.95,9761.5,628.0,4890.0,230.55,1060.0,2485.0,3743.0,403.5,119.8,1158.0,2579.5,4889.0,5196.0,612.0,1699.6,1097.05,8415.9,449.5,201.5,640.0,1110.2,873.95,1570.15,464.9,253.9,1421.45,2472.45,752.95,807.45,5440.0,2591.0
25-Jul-2023,1664.9,3547.9,7649.4,172.0,888.0,1318.0,999.0,977.65,2980.0,3325.55,23140.0,5007.0,3397.5,1814.0,1901.0,1337.0,653.15,387.8,3179.0,9624.0,635.0,4884.5,232.3,1058.0,2494.0,3695.0,405.5,115.0,1164.0,2580.2,4890.0,5153.8,621.8,1684.65,1110.0,8244.7,436.15,196.5,636.0,1118.5,863.1,1551.45,467.9,248.95,1437.0,2428.0,737.65,778.0,5420.0,2616.0
24-Jul-2023,1630.0,3506.0,7581.65,171.65,885.0,1290.7,1004.95,973.45,2978.0,3318.0,22980.15,5047.0,3381.0,1796.0,1950.0,1341.0,653.6,390.4,3129.9,9770.05,637.8,4862.0,229.0,1048.95,2481.0,3688.25,406.3,116.5,1196.5,2604.0,4922.75,5144.0,615.05,1678.5,1094.0,8200.0,434.0,195.5,627.95,1120.0,854.0,1522.0,493.45,244.05,1408.5,2430.0,730.0,789.0,5278.25,2637.65
21-Jul-2023,1633.0,3535.95,7596.6,167.35,878.1,1314.8,995.3,971.6,2990.75,3314.8,23014.95,5061.55,3404.05,1820.0,1951.9,1320.2,662.5,387.95,3079.05,9720.0,640.0,4842.1,229.6,1048.9,2609.0,3661.0,405.0,116.6,1199.5,2650.0,4895.0,5130.05,610.0,1680.0,1103.4,8244.0,441.45,192.8,621.0,1110.0,873.7,1548.95,491.8,243.25,1422.05,2410.0,728.8,798.0,5323.3,2522.0
20-Jul-2023,1650.9,3510.05,7551.0,167.0,871.0,1315.0,976.05,963.9,3002.25,3343.0,22941.0,5070.0,3453.1,1785.0,1901.0,1471.0,660.0,385.95,3095.95,9620.0,642.0,4828.0,228.65,1038.95,2580.0,3650.0,418.5,116.7,1245.0,2669.05,5005.0,5170.0,601.4,1681.15,1086.05,8349.95,442.0,192.7,622.65,1160.0,860.0,1550.05,479.9,243.95,1426.0,2428.95,733.45,795.0,5249.0,2494.0
19-Jul-2023,1618.3,3520.0,7441.95,167.2,875.45,1314.6,980.0,964.0,3010.1,3349.0,22950.0,5081.95,3500.0,1772.1,1894.8,1486.0,658.0,380.0,3125.0,9651.0,642.4,4881.0,229.2,1030.0,2830.0,3626.65,420.0,116.7,1255.0,2682.75,5030.0,5162.6,594.65,1681.1,1067.15,8166.0,444.0,191.0,614.0,1165.0,864.95,1530.2,472.75,241.0,1430.0,2428.65,731.9,796.0,5184.0,2474.6
18-Jul-2023,1618.35,3460.0,7520.0,166.4,877.05,1315.0,978.0,964.0,3033.45,3355.0,23190.0,5150.0,3476.0,1790.05,1895.35,1434.0,667.0,383.95,3099.0,9710.2,645.6,4845.55,229.7,1032.65,2817.0,3670.0,418.0,118.0,1243.0,2685.55,5050.0,5206.5,603.05,1698.0,1078.45,8225.0,447.0,187.0,620.4,1158.95,854.2,1536.0,472.55,241.0,1398.0,2415.0,731.0,799.8,5203.5,2469.0
17-Jul-2023,1620.0,3429.75,7520.0,167.8,886.0,1321.0,962.9,960.0,3070.0,3350.0,23200.0,5149.95,3510.0,1753.2,1871.2,1425.95,672.95,380.0,3144.65,9647.0,643.0,4883.95,231.0,1036.2,2747.0,3684.0,407.0,117.95,1235.9,2670.0,5125.0,5152.2,587.0,1650.0,1073.7,8207.0,447.8,188.45,626.9,1151.95,855.1,1559.0,474.5,242.5,1380.0,2399.9,730.2,805.65,5099.65,2475.0
14-Jul-2023,1623.15,3398.55,7474.0,169.0,885.0,1320.5,959.75,964.45,3093.65,3275.0,22820.75,5118.0,3365.0,1762.55,1870.1,1380.65,683.85,380.0,3078.9,9701.95,632.0,4894.95,230.0,1026.15,2750.0,3659.0,394.75,115.7,1183.95,2655.0,4925.0,5180.0,586.75,1653.6,1079.95,8299.0,441.0,187.95,623.0,1114.2,838.95,1562.7,473.0,243.0,1376.2,2375.0,718.65,807.9,5155.0,2450.25
13-Jul-2023,1595.0,3425.0,7469.95,168.65,891.35,1312.0,947.7,956.3,3113.95,3305.0,23060.05,5089.9,3284.0,1779.0,1889.0,1334.9,676.0,386.7,3078.85,9852.95,642.5,4921.0,235.0,1027.85,2783.9,3646.0,391.85,116.0,1159.4,2684.95,4805.0,5289.9,594.9,1656.7,1081.9,8268.0,430.2,191.8,625.0,1100.0,847.0,1576.0,473.9,251.75,1384.0,2397.0,724.95,810.7,5190.0,2466.0
12-Jul-2023,1595.65,3408.0,7469.9,165.95,889.95,1291.0,948.4,956.7,3114.0,3272.0,22939.0,5083.9,3280.95,1767.65,1874.9,1351.0,675.9,390.5,3099.9,9895.0,647.85,4929.0,235.0,1025.0,2766.3,3650.0,393.9,115.15,1166.0,2704.95,4961.0,5261.65,589.0,1655.35,1075.0,8364.0,425.5,193.75,629.95,1119.7,844.95,1569.0,477.75,254.0,1371.95,2429.9,731.85,804.5,5150.0,2480.3
11-Jul-2023,1598.0,3349.95,7567.0,163.25,890.0,1298.75,948.4,967.9,3062.85,3197.95,22610.0,5050.0,3295.0,1743.8,1874.0,1333.45,671.0,388.0,3099.0,9796.0,654.95,4938.5,233.8,1018.95,2752.9,3661.0,390.0,115.6,1154.65,2657.1,4997.75,5200.0,595.0,1663.0,1052.0,8395.3,429.25,192.65,624.95,1131.75,826.0,1558.25,466.0,252.0,1372.0,2423.75,723.95,815.55,5144.0,2447.2
10-Jul-2023,1611.95,3345.0,7622.35,163.9,867.0,1300.7,946.0,976.7,3155.0,3210.0,22869.0,5073.0,3324.75,1754.85,1853.0,1336.55,660.0,392.0,3156.45,9854.0,666.5,4849.0,235.0,1024.0,2688.9,3685.0,395.85,112.25,1159.95,2709.9,5099.0,5179.85,594.65,1661.0,1036.0,8350.0,423.0,192.65,624.0,1160.0,841.5,1567.0,470.0,255.45,1361.25,2392.8,722.0,789.0,5194.95,2450.0
07-Jul-2023,1611.85,3385.0,7720.0,165.5,865.0,1292.6,953.0,976.25,3140.0,3210.55,23155.05,5173.55,3302.0,1768.05,1872.0,1334.0,660.6,393.0,3150.0,9854.0,672.85,4875.5,232.0,1009.45,2635.0,3717.0,395.0,112.0,1170.0,2753.1,5190.0,5274.95,590.0,1665.0,1033.5,8417.95,423.9,196.75,600.0,1178.15,845.05,1546.9,473.0,262.55,1384.55,2395.0,739.95,796.0,5230.0,2482.75
06-Jul-2023,1615.05,3410.0,7776.0,162.8,864.35,1298.0,954.7,961.0,3100.0,3250.0,22935.0,5199.0,3306.55,1777.9,1860.0,1342.55,674.55,386.55,3139.0,9999.95,671.0,4890.0,231.4,1012.0,2576.05,3746.7,394.5,112.0,1175.0,2759.9,5255.0,5090.0,590.4,1673.0,1040.0,8415.0,418.95,193.5,590.8,1194.8,845.9,1477.85,477.35,259.95,1395.25,2399.15,742.4,804.45,5178.45,2468.1
05-Jul-2023,1631.0,3351.35,7879.95,162.0,868.0,1289.55,942.05,969.0,3075.0,3410.8,22586.0,5024.8,3320.0,1770.0,1862.8,1357.85,647.0,376.65,3050.0,9697.0,679.0,4647.95,231.8,1017.0,2609.0,3576.4,394.1,112.55,1150.8,2699.95,5425.0,5125.0,589.8,1716.25,1055.0,8429.95,425.0,194.0,592.0,1194.0,859.0,1463.95,466.35,249.7,1371.35,2391.0,741.0,796.7,5185.0,2461.0
04-Jul-2023,1565.1,3358.7,7650.0,162.5,873.8,1320.0,947.25,982.1,3041.5,3555.05,22748.0,5008.3,3290.0,1800.0,1850.0,1344.3,654.4,375.3,2951.1,9700.0,684.9,4611.95,232.25,1007.95,2625.0,3600.0,393.75,113.2,1123.55,2701.05,5209.9,5119.9,588.2,1723.45,1040.0,8498.0,427.95,191.1,594.4,1182.0,858.65,1487.0,465.0,252.5,1389.0,2397.0,740.05,798.0,5114.9,2458.2
03-Jul-2023,1528.0,3365.0,7160.6,160.3,880.0,1307.95,937.0,990.0,3050.1,3590.95,22950.0,5035.0,3314.3,1750.0,1856.0,1330.0,651.0,365.2,2875.0,9742.05,688.4,4685.2,231.5,1020.5,2558.05,3586.8,393.9,112.25,1136.0,2687.0,5226.0,5127.5,574.5,1712.5,1053.0,8383.0,424.0,190.0,600.0,1190.0,866.95,1470.0,451.6,254.55,1379.95,2405.0,744.5,788.0,5159.6,2478.2
30-Jun-2023,1521.0,3353.0,7100.0,161.0,880.0,1301.05,940.5,977.1,3046.0,3540.1,22750.0,4990.2,3220.0,1745.0,1847.9,1308.2,652.0,365.85,2839.95,9569.0,681.0,4636.0,227.9,1009.9,2546.4,3615.0,385.0,111.6,1114.65,2665.95,5125.0,5128.0,574.0,1704.0,1021.75,8300.0,419.85,188.1,588.35,1170.35,850.05,1402.65,450.0,256.5,1341.9,2437.95,752.8,786.3,5116.0,2420.0
28-Jun-2023,1530.0,3331.0,7054.35,157.85,869.5,1290.0,944.0,979.0,2995.0,3545.0,22670.0,4989.0,3208.0,1735.95,1846.0,1290.0,667.2,360.55,2850.0,9475.45,675.85,4630.0,225.15,1007.0,2513.0,3585.05,383.75,111.5,1120.0,2652.95,5209.0,5145.0,572.25,1670.0,995.0,8201.1,419.75,186.05,579.0,1173.45,854.5,1408.95,445.0,250.8,1325.0,2300.0,722.95,768.0,5025.55,2400.0
27-Jun-2023,1512.0,3275.0,7030.0,158.85,856.5,1268.5,930.0,967.0,2973.0,3545.1,22631.35,5000.55,3202.0,1726.05,1827.7,1280.0,641.0,361.0,2858.0,9490.0,679.0,4633.9,226.35,1024.0,2496.55,3535.0,384.25,110.6,1109.0,2652.1,5015.0,5040.0,558.25,1642.95,999.95,8184.95,416.0,184.9,570.0,1167.0,863.95,1406.7,446.1,248.1,1318.75,2328.95,724.35,750.0,5041.6,2387.45
26-Jun-2023,1504.45,3295.0,6990.0,157.0,857.35,1266.95,927.1,959.5,2940.0,3549.95,22520.05,4978.95,3205.0,1716.0,1831.95,1270.25,619.95,361.85,2776.4,9327.3,672.65,4624.75,226.0,989.35,2507.0,3468.95,380.0,109.6,1112.2,2642.15,4954.9,5049.95,556.0,1645.0,994.0,8060.0,410.0,187.4,560.0,1167.25,854.0,1375.0,446.9,250.0,1314.8,2210.05,710.0,749.9,4989.9,2398.1
23-Jun-2023,1507.5,3265.0,7020.95,159.0,844.0,1271.2,926.05,960.0,2972.5,3564.7,22532.9,4972.05,3237.3,1749.95,1833.0,1276.45,642.45,370.2,2825.25,9420.0,674.75,4613.1,227.1,999.95,2528.9,3527.0,382.3,110.5,1114.0,2651.3,4999.95,5084.4,562.0,1637.55,994.0,8163.2,416.0,184.55,570.0,1161.9,842.0,1376.9,447.5,253.6,1272.7,2392.3,741.0,750.0,4901.0,2418.95
22-Jun-2023,1523.0,3325.0,7200.1,160.2,836.7,1295.9,924.4,962.2,2975.0,3587.85,22800.0,5065.0,3260.0,1786.1,1845.55,1289.4,642.5,371.4,2830.0,9439.05,686.1,4664.05,228.4,1003.1,2556.0,3509.55,386.0,110.6,1116.9,2668.65,5024.8,5129.9,566.35,1640.0,987.1,8277.0,421.9,187.5,584.0,1170.15,862.0,1379.0,448.0,258.0,1286.6,2425.1,755.0,754.2,4911.55,2394.6
21-Jun-2023,1525.9,3318.7,7275.0,157.0,832.0,1295.35,928.0,978.3,2974.0,3576.0,22956.1,5070.6,3250.0,1770.0,1847.05,1299.95,645.0,372.45,2801.0,9502.0,683.5,4678.0,227.8,1010.2,2557.0,3555.05,384.25,114.9,1107.35,2685.95,5045.0,5169.85,567.4,1616.0,991.95,8252.4,428.95,187.5,584.95,1175.0,859.0,1394.05,452.0,248.8,1297.75,2426.7,739.9,773.15,4921.95,2382.0
20-Jun-2023,1543.2,3315.0,7376.15,157.55,828.1,1281.85,920.95,965.95,2972.7,3504.8,22794.85,5021.05,3214.0,1767.0,1820.0,1294.0,627.0,375.0,2775.0,9530.0,685.0,4585.0,227.75,1013.85,2547.55,3585.0,381.8,114.1,1093.6,2670.0,5068.0,5174.95,568.85,1604.15,1007.65,8268.0,426.15,186.0,566.05,1133.0,857.0,1402.6,454.8,243.85,1295.0,2435.0,738.0,772.2,4879.0,2364.95
19-Jun-2023,1522.95,3318.85,7211.95,157.9,840.0,1281.35,933.5,983.85,2967.0,3567.8,23025.0,5050.0,3190.0,1789.25,1863.85,1294.0,609.95,377.0,2820.0,9638.0,694.95,4645.0,228.5,1006.25,2584.0,3581.85,382.0,115.45,1079.0,2702.0,5011.0,5220.0,571.25,1611.0,995.15,8358.0,424.25,188.2,570.65,1148.2,866.45,1409.5,454.75,246.45,1310.0,2504.0,749.9,780.5,4951.0,2379.0
